root_id,super_class,cell_class,cell_type,top_nt,top_nt_conf,side,nerve
720575940642126221,optic,ME>LOP,T4b,acetylcholine,0.5506899037130984,right,
720575940642268045,optic,LO>LOP,T5b,acetylcholine,0.5209752253676723,right,
720575940619590310,optic,ME>LO.LOP,TmY5a,glutamate,0.6114065681770016,right,
720575940619668871,optic,ME>LO.LOP,TmY5a,glutamate,0.6994759214685002,right,
720575940619788885,optic,LO>LOP,T5b,acetylcholine,0.6355968221018423,right,
720575940619795416,optic,ME>LO.LOP,TmY5a,glutamate,0.726372700359445,right,
720575940641829851,optic,ME>LOP,T4b,acetylcholine,0.5872967509088938,right,
720575940619992011,optic,ME>LO.LOP,TmY5a,glutamate,0.6483618224892862,right,
720575940620015086,optic,ME,Mi10,acetylcholine,0.885482841946037,right,
720575940620126366,visual_projection,,LPTe01,acetylcholine,0.9274294908356951,right,
720575940616147573,optic,ME>LOP,T4b,acetylcholine,0.5430510765929449,right,
720575940615332246,optic,ME>LOP,T4b,acetylcholine,0.6076355412655621,right,
720575940615665458,optic,LO>LOP,T5b,acetylcholine,0.4872303638622007,right,
720575940641171931,optic,LO>LOP,T5b,acetylcholine,0.6951827452079045,right,
720575940641418971,optic,ME>LO.LOP,TmY5a,glutamate,0.6833599731825983,right,
720575940617949789,optic,ME>LO.LOP,TmY5a,glutamate,0.6028323872403977,right,
720575940618143003,optic,ME>LO.LOP,TmY5a,glutamate,0.6726109048739051,right,
720575940643672776,optic,ME>LO.LOP,TmY5a,glutamate,0.6345400278034518,right,
720575940618040901,optic,ME>LO.LOP,TmY5a,glutamate,0.5132884312605573,right,
720575940618056005,optic,ME>LOP,T4b,acetylcholine,0.633280258735007,right,
720575940618094749,optic,ME>LO.LOP,TmY5a,glutamate,0.6605480980429539,right,
720575940618102529,optic,ME>LO.LOP,TmY5a,glutamate,0.6835276992722489,right,
720575940618136859,optic,ME>LOP,T4b,acetylcholine,0.6967241479415517,right,
720575940618830144,optic,ME>LO.LOP,TmY5a,glutamate,0.6699013641681234,right,
720575940618862715,optic,ME>LO.LOP,TmY5a,glutamate,0.681817464879144,right,
720575940618207045,optic,LO>LOP,T5b,acetylcholine,0.6899325577384808,right,
720575940618785926,optic,ME>LO.LOP,TmY5a,glutamate,0.6918214568076667,right,
720575940618808148,optic,ME>LO.LOP,TmY5a,glutamate,0.7207652458917921,right,
720575940619213488,optic,ME>LO.LOP,TmY5a,glutamate,0.5730672229942093,right,
720575940619232216,optic,LO>LOP,T5b,acetylcholine,0.5651612678218424,right,
720575940619335407,optic,LO>LOP,T5b,acetylcholine,0.4480414648267504,right,
720575940617180049,optic,LO>LOP,T5b,acetylcholine,0.5601494895922091,right,
720575940616748817,optic,LO>LOP,T5b,acetylcholine,0.4921387562715867,right,
720575940616770610,optic,ME>LOP,T4b,acetylcholine,0.7359255827077468,right,
720575940617358651,optic,ME>LO.LOP,TmY5a,glutamate,0.6857704982885907,right,
720575940617453017,optic,ME>LO.LOP,TmY5a,glutamate,0.611067716493214,right,
720575940617100044,optic,LO>LOP,T5b,acetylcholine,0.6606839074941906,right,
720575940617516729,optic,LO>LOP,T5b,acetylcholine,0.5803160841125328,right,
720575940617585698,optic,ME>LO.LOP,TmY5a,glutamate,0.6506430839383002,right,
720575940617634233,optic,LO>LOP,T5b,acetylcholine,0.7352815011457466,right,
720575940617643810,optic,LO>LOP,T5b,acetylcholine,0.606081743247288,right,
720575940616365766,optic,ME>LO.LOP,TmY5a,glutamate,0.5836279164761133,right,
720575940616396917,optic,LO>LOP,T5b,acetylcholine,0.575489031263385,right,
720575940615711325,optic,ME>LO.LOP,TmY5a,glutamate,0.6912014655322939,right,
720575940615803954,optic,ME>LOP,T4b,acetylcholine,0.6225264370962722,right,
720575940615954363,optic,ME>LO.LOP,TmY5a,glutamate,0.5791706977976117,right,
720575940617867238,optic,ME>LO.LOP,TmY5a,glutamate,0.727054565350723,right,
720575940633706906,optic,ME>LO.LOP,TmY5a,glutamate,0.5953548445041363,right,
720575940634999950,optic,ME>LO.LOP,TmY5a,glutamate,0.6896750083063892,right,
720575940635105375,optic,ME>LO,T3,acetylcholine,0.7911093528292673,right,
720575940635171519,optic,ME>LO.LOP,TmY5a,glutamate,0.6278844047600427,right,
720575940635171695,optic,LO>LOP,T5b,acetylcholine,0.7220749135753721,right,
720575940606325094,optic,LOP>ME.LO,Y4,glutamate,0.7816002155620271,right,
720575940606677634,optic,ME>LO.LOP,TmY5a,glutamate,0.6221233501420821,right,
720575940605200486,optic,ME>LO.LOP,TmY5a,glutamate,0.5399163868017172,right,
720575940605306726,optic,LO>LOP,T5b,acetylcholine,0.5714110303946459,right,
720575940605394354,optic,ME>LO.LOP,TmY5a,glutamate,0.6327733306612994,right,
720575940634428255,optic,ME>LOP,T4b,acetylcholine,0.6728971076984568,right,
720575940633825166,optic,ME>LO.LOP,TmY5a,glutamate,0.633026206416683,right,
720575940633832237,optic,ME>LO.LOP,TmY5a,glutamate,0.7467307178401769,right,
720575940633843854,optic,ME>LO.LOP,TmY5a,glutamate,0.6625198815712695,right,
720575940633896473,optic,ME>LO.LOP,TmY5a,glutamate,0.663269779046057,right,
720575940633919083,optic,ME>LO.LOP,TmY5a,glutamate,0.7049296512537913,right,
720575940604875744,optic,LO>LOP,T5b,acetylcholine,0.7244950017134606,right,
720575940604805566,optic,ME>LOP,T4b,acetylcholine,0.6283012962727529,right,
720575940599457990,optic,ME>LOP,T4b,acetylcholine,0.6973504196215172,right,
720575940652191734,optic,LO>LOP,T5b,acetylcholine,0.50161857306655,right,
720575940652193014,optic,ME>LOP,T4b,acetylcholine,0.4814478630019235,right,
720575940616411323,optic,ME>LO.LOP,TmY5a,glutamate,0.670670632049979,right,
720575940609966690,optic,LO>LOP,T5b,acetylcholine,0.6259446846271033,right,
720575940609985860,optic,LO>LOP,T5b,acetylcholine,0.4761725086044732,right,
720575940609360174,optic,ME>LO.LOP,TmY5a,glutamate,0.6947994283961404,right,
720575940599459782,optic,LO>LOP,T5b,acetylcholine,0.7157118834699311,right,
720575940625085671,optic,ME>LOP,T4b,acetylcholine,0.60670428902784,right,
720575940625087724,optic,ME>LO.LOP,TmY5a,glutamate,0.7152646365952117,right,
720575940624735525,optic,ME>LO.LOP,TmY5a,glutamate,0.6577451094876452,right,
720575940624740091,optic,LO>LOP,T5b,acetylcholine,0.5731514963817618,right,
720575940613673779,optic,LO>LOP,T5b,acetylcholine,0.556186867818735,right,
720575940613153689,optic,ME>LOP,T4b,acetylcholine,0.5887252727471026,right,
720575940624823283,optic,LO>LOP,T5b,acetylcholine,0.6726258207552962,right,
720575940639771008,optic,LO>LOP,T5b,acetylcholine,0.7539160692733031,right,
720575940639294323,optic,LO>LOP,T5b,acetylcholine,0.6553020599271577,right,
720575940616731665,optic,LO>LOP,T5b,acetylcholine,0.5188576976384686,right,
720575940616761617,optic,LO>LOP,T5b,acetylcholine,0.5755828271627251,right,
720575940616770134,optic,ME>LO.LOP,TmY5a,glutamate,0.5978030807221402,right,
720575940616894681,optic,ME>LOP,T4b,acetylcholine,0.5750426254866738,right,
720575940660348033,optic,ME>LO.LOP,TmY5a,glutamate,0.7351148664554361,right,
720575940604811692,optic,LO>LOP,T5b,acetylcholine,0.5307303292831944,right,
720575940604818092,optic,ME>LOP,T4b,acetylcholine,0.5616231308353181,right,
720575940604993708,optic,ME>LO.LOP,TmY5a,glutamate,0.770157319122578,right,
720575940605056684,optic,ME>LO.LOP,TmY5a,glutamate,0.5694158369189559,right,
720575940604180140,optic,ME>LOP,T4b,acetylcholine,0.6095270414090133,right,
720575940602140862,optic,LO>LOP,T5b,acetylcholine,0.5329701290337445,right,
720575940634600287,optic,LO>LOP,T5b,acetylcholine,0.5743610658223061,right,
720575940605674185,optic,ME>LO.LOP,TmY5a,glutamate,0.7374136180553976,right,
720575940604105137,optic,LO>LOP,T5b,acetylcholine,0.5516412891746575,right,
720575940647945268,optic,ME>LO.LOP,TmY5a,glutamate,0.6725914156799484,right,
720575940616575062,optic,ME>LOP,T4b,acetylcholine,0.6620414305122133,right,
720575940605238705,optic,LO>LOP,T5b,acetylcholine,0.6388925342530762,right,
720575940605398048,optic,ME>LOP,T4b,acetylcholine,0.5633197881398898,right,
720575940617301177,optic,LO>LOP,T5b,acetylcholine,0.5735193129222015,right,
720575940617358009,optic,ME>LOP,T4b,acetylcholine,0.4999271847115933,right,
720575940617395686,optic,ME>LO.LOP,TmY5a,glutamate,0.6388956202168803,right,
720575940617396497,optic,LO>LOP,T5b,acetylcholine,0.6237670519873971,right,
720575940617443677,optic,ME>LOP,T4b,acetylcholine,0.7415829896554249,right,
720575940617470609,optic,LO>LOP,T5b,acetylcholine,0.5980343617348288,right,
720575940617529378,optic,LO>LOP,T5b,acetylcholine,0.4670584751363598,right,
720575940617548884,optic,ME>LO.LOP,TmY5a,glutamate,0.6942794295684351,right,
720575940617586210,optic,LO>LOP,T5b,acetylcholine,0.6630818738310232,right,
720575940617641309,optic,ME>LO.LOP,TmY5a,glutamate,0.7023264227862224,right,
720575940617665885,optic,ME>LOP,T4b,acetylcholine,0.7216112347217009,right,
720575940634400959,optic,LO>LOP,T5b,acetylcholine,0.6532673311571456,right,
720575940654165921,optic,LO>LOP,T5b,acetylcholine,0.6565558417574112,right,
720575940616203166,optic,ME>LOP,T4b,acetylcholine,0.5073587596791473,right,
720575940615779807,optic,ME>LOP,T4b,acetylcholine,0.6760595697667906,right,
720575940630029612,optic,LO>LOP,T5b,acetylcholine,0.5344810899307201,right,
720575940630105106,optic,ME>LOP,T4b,acetylcholine,0.7413810874816675,right,
720575940630118871,optic,LO>LOP,T5b,acetylcholine,0.5385489806170539,right,
720575940630151996,optic,ME>LOP,T4b,acetylcholine,0.6013894753137958,right,
720575940630153324,optic,ME>LOP,T4b,acetylcholine,0.4439757769557055,right,
720575940630204636,optic,LO>LOP,T5b,acetylcholine,0.6522243134585617,right,
720575940609810013,optic,ME>LOP,T4b,acetylcholine,0.6190370945229114,right,
720575940609919445,optic,ME>LO.LOP,TmY5a,glutamate,0.5900958621511273,right,
720575940629699063,optic,LO>LOP,T5b,acetylcholine,0.529009922848307,right,
720575940629762426,optic,ME>LOP,T4b,acetylcholine,0.6483103328314601,right,
720575940629782469,optic,ME>LOP,T4b,acetylcholine,0.4855506478352034,right,
720575940629788542,optic,LO>LOP,T5b,acetylcholine,0.6329650318674878,right,
720575940629375567,optic,LO>LOP,T5b,acetylcholine,0.7566189511707151,right,
720575940606835074,optic,LO>LOP,T5b,acetylcholine,0.6939036380348025,right,
720575940606926722,optic,LO>LOP,T5b,acetylcholine,0.5176863161185182,right,
720575940618169674,optic,ME>LO.LOP,TmY5a,glutamate,0.6489684649712497,right,
720575940629473324,optic,LO>LOP,T5b,acetylcholine,0.5945832915594726,right,
720575940629856556,optic,ME>LOP,T4b,acetylcholine,0.4883895670549394,right,
720575940629880108,optic,ME>LOP,T4b,acetylcholine,0.5512560295609029,right,
720575940629904940,optic,ME>LO.LOP,TmY5a,glutamate,0.6796942760944021,right,
720575940629292922,optic,ME>LO.LOP,TmY5a,glutamate,0.7051415262981189,right,
720575940629310519,optic,ME>LO.LOP,TmY5a,glutamate,0.6801973670103291,right,
720575940629318351,optic,LO>LOP,T5b,acetylcholine,0.611039564064283,right,
720575940636601572,optic,LO>LOP,T5b,acetylcholine,0.5242512587713516,right,
720575940636678884,optic,ME>LOP,T4b,acetylcholine,0.7172388612985318,right,
720575940636845157,optic,ME>LO.LOP,TmY5a,glutamate,0.6766323350523833,right,
720575940636902757,optic,ME>LO.LOP,TmY5a,glutamate,0.7412855555151199,right,
720575940618198395,optic,LO>LOP,T5b,acetylcholine,0.5673737820746513,right,
720575940617747037,optic,ME>LOP,T4b,acetylcholine,0.5226051795931427,right,
720575940617832758,optic,LO>LOP,T5b,acetylcholine,0.6773923566280995,right,
720575940616399302,optic,ME>LO.LOP,TmY5a,glutamate,0.6887893508980067,right,
720575940617880916,optic,LO>LOP,T5b,acetylcholine,0.5960334330206951,right,
720575940617495508,optic,LO>LOP,T5b,acetylcholine,0.6265670552932336,right,
720575940644383432,optic,ME>LOP,T4b,acetylcholine,0.6514197213099989,right,
720575940642665101,optic,LO>LOP,T5b,acetylcholine,0.4203949443299472,right,
720575940642683808,optic,ME>LO.LOP,TmY5a,glutamate,0.742282590186005,right,
720575940642877896,optic,ME>LO.LOP,TmY5a,glutamate,0.7291185772177762,right,
720575940643595060,optic,ME>LO.LOP,TmY5a,glutamate,0.7681523893059683,right,
720575940618445241,optic,ME>LOP,T4b,acetylcholine,0.714966496832167,right,
720575940618531585,optic,ME>LOP,T4b,acetylcholine,0.5375033483444479,right,
720575940634591851,optic,ME>LOP,T4b,acetylcholine,0.711391805952395,right,
720575940633842062,optic,ME>LO.LOP,TmY5a,glutamate,0.6651581972071423,right,
720575940633854177,optic,ME>LO.LOP,TmY5a,glutamate,0.6730486219443826,right,
720575940633883106,optic,ME>LO.LOP,TmY5a,glutamate,0.7239787684441995,right,
720575940633915874,optic,ME>LO.LOP,TmY5a,glutamate,0.6719395962947506,right,
720575940616052054,optic,ME>LOP,T4b,acetylcholine,0.6313303776964189,right,
720575940616054943,optic,LOP>LO.ME,Y12,glutamate,0.725155631417108,right,
720575940617976389,optic,LO>LOP,T5b,acetylcholine,0.670850570192781,right,
720575940618069341,optic,LOP>LO.ME,Y12,glutamate,0.6293533176891191,right,
720575940618112069,optic,LO>LOP,T5b,acetylcholine,0.5659266972233813,right,
720575940618899579,optic,ME>LO.LOP,TmY5a,glutamate,0.6619488400737102,right,
720575940610585208,optic,ME>LOP,T4b,acetylcholine,0.5138690517728607,right,
720575940610637688,optic,ME>LOP,T4b,acetylcholine,0.5461220402284929,right,
720575940610663573,optic,ME>LO.LOP,TmY5a,glutamate,0.5538069006412562,right,
720575940636141048,optic,ME>LO.LOP,TmY5a,glutamate,0.7102550969671944,right,
720575940636188261,optic,LO>LOP,T5b,acetylcholine,0.5849321094481387,right,
720575940630419141,optic,ME>LO.LOP,TmY5a,glutamate,0.6382926608510509,right,
720575940611136435,optic,ME>LOP,T4b,acetylcholine,0.5716375155871252,right,
720575940618971515,optic,ME>LO.LOP,TmY5a,glutamate,0.7081851830615247,right,
720575940618984315,optic,ME>LOP,T4b,acetylcholine,0.5954608564167444,right,
720575940618242587,optic,ME>LO.LOP,TmY5a,glutamate,0.6816425682023308,right,
720575940618264404,optic,ME>LOP,T4b,acetylcholine,0.4604367571698805,right,
720575940618399462,optic,LOP>LO.ME,Y12,glutamate,0.7508004672884051,right,
720575940643819812,optic,LO>LOP,T5b,acetylcholine,0.5996387687343517,right,
720575940643866568,optic,ME>LOP,T4b,acetylcholine,0.6688986505562236,right,
720575940619058648,optic,ME>LO.LOP,TmY5a,glutamate,0.6669201189974022,right,
720575940619060673,optic,ME>LOP,T4b,acetylcholine,0.6364388962067477,right,
720575940619097211,optic,ME>LO.LOP,TmY5a,glutamate,0.6901027754290174,right,
720575940619140406,optic,ME>LO.LOP,TmY5a,glutamate,0.6782569623191257,right,
720575940637094757,optic,ME>LO.LOP,TmY5a,glutamate,0.5902475579022661,right,
720575940629504299,optic,ME>LO.LOP,TmY5a,glutamate,0.6067163037814567,right,
720575940629150407,optic,ME>LO.LOP,TmY5a,glutamate,0.7306261418849657,right,
720575940629205578,optic,ME>LO.LOP,TmY5a,glutamate,0.6029167051164644,right,
720575940629266179,optic,ME>LOP,T4b,acetylcholine,0.6792108079128457,right,
720575940628699127,optic,ME>LO.LOP,TmY5a,glutamate,0.6534199123786338,right,
720575940611836309,optic,LO>LOP,T5b,acetylcholine,0.625192401250922,right,
720575940634961070,optic,ME>LO.LOP,TmY5a,glutamate,0.7291413434161016,right,
720575940635109983,optic,LO>LOP,T5b,acetylcholine,0.6366600105945536,right,
720575940635192474,optic,ME>LOP,T4b,acetylcholine,0.5616759141911374,right,
720575940635206245,optic,ME>LO.LOP,TmY5a,glutamate,0.5096090520832467,right,
720575940606527922,optic,ME>LOP,T4b,acetylcholine,0.5654312122264055,right,
720575940618691904,optic,ME>LO.LOP,TmY5a,glutamate,0.6804979114579744,right,
720575940618787206,optic,ME>LO.LOP,TmY5a,glutamate,0.6549296284937098,right,
720575940645147939,optic,ME>LO.LOP,TmY5a,glutamate,0.6591769066566368,right,
720575940611041459,optic,LO>LOP,T5b,acetylcholine,0.5664200828051106,right,
720575940630327808,optic,LOP>ME.LO,Y4,glutamate,0.6591137781068883,right,
720575940637107886,optic,ME>LO.LOP,TmY5a,glutamate,0.6592709243817925,right,
720575940628768680,optic,ME>LO.LOP,TmY5a,glutamate,0.822973636854217,right,
720575940628782065,optic,ME>LO.LOP,TmY5a,glutamate,0.6702585584874886,right,
720575940628800006,optic,LO>LOP,T5b,acetylcholine,0.8258145634954144,right,
720575940628856836,optic,LO>LOP,T5b,acetylcholine,0.7032061100912905,right,
720575940628578603,optic,ME>LO.LOP,TmY5a,glutamate,0.7132094132146123,right,
720575940628585987,optic,ME>LOP,T4b,acetylcholine,0.5551249276458693,right,
720575940628588135,optic,LO>LOP,T5b,acetylcholine,0.4757140181003928,right,
720575940619215936,optic,ME>LO.LOP,TmY5a,glutamate,0.5975013616217008,right,
720575940619329414,optic,ME>LO.LOP,TmY5a,glutamate,0.6415697018414349,right,
720575940628920219,optic,LO>LOP,T5b,acetylcholine,0.6209029354719047,right,
720575940628921162,optic,ME>LOP,T4b,acetylcholine,0.6663631686916609,right,
720575940629010432,optic,ME>LOP,T4b,acetylcholine,0.6578886647853803,right,
720575940629100304,optic,ME>LO.LOP,TmY5a,glutamate,0.7030868021723592,right,
720575940629110522,optic,ME>LO.LOP,TmY5a,glutamate,0.6544148551641563,right,
720575940629111707,optic,ME>LO.LOP,TmY5a,glutamate,0.6744350583936425,right,
720575940630614981,optic,LO>LOP,T5b,acetylcholine,0.5949898189483829,right,
720575940630344960,optic,ME,Mi10,acetylcholine,0.8305469632710113,right,
720575940628461896,optic,ME>LO.LOP,TmY5a,glutamate,0.6214221886866975,right,
720575940628651014,optic,ME>LOP,T4b,acetylcholine,0.5754553858798225,right,
720575940638040142,optic,LO>LOP,T5b,acetylcholine,0.5133523305494402,right,
720575940637227998,optic,LO>LOP,T5b,acetylcholine,0.7604748343732507,right,
720575940619355984,optic,LO>LOP,T5b,acetylcholine,0.6430090294889762,right,
720575940619418929,optic,ME>LO.LOP,TmY5a,glutamate,0.6857371946866727,right,
720575940619211480,optic,LO>LOP,T5b,acetylcholine,0.6300910181856888,right,
720575940619761217,optic,ME>LO.LOP,TmY5a,glutamate,0.5890901817898077,right,
720575940637407845,optic,ME>LO.LOP,TmY5a,glutamate,0.7234257916431959,right,
720575940637441758,optic,ME>LOP,T4b,acetylcholine,0.5464865142091594,right,
720575940637612260,optic,ME>LOP,T4b,acetylcholine,0.5786735862784319,right,
720575940628764203,optic,ME>LOP,T4b,acetylcholine,0.7119590343557823,right,
720575940611829141,optic,ME>LOP,T4b,acetylcholine,0.6478421978166131,right,
720575940628362813,optic,LO>LOP,T5b,acetylcholine,0.4529034289228404,right,
720575940628399434,optic,LOP>LO.ME,Y12,glutamate,0.7364117411016303,right,
720575940628424776,optic,ME>LO.LOP,TmY5a,glutamate,0.7330319095783144,right,
720575940630430508,optic,ME>LO.LOP,TmY5a,glutamate,0.5797130505308765,right,
720575940619779465,optic,ME>LOP,T4b,acetylcholine,0.6496993048256748,right,
720575940605868418,optic,ME>LO.LOP,TmY5a,glutamate,0.7126479583753504,right,
720575940634086295,optic,ME>LOP,T4b,acetylcholine,0.5704347785279339,right,
720575940644063944,optic,ME>LO.LOP,TmY5a,glutamate,0.6489127101421017,right,
720575940644164718,optic,ME>LOP,T4b,acetylcholine,0.5174395160606909,right,
720575940611307669,optic,ME>LO.LOP,TmY5a,glutamate,0.7495716321314315,right,
720575940615602107,optic,ME>LOP,T4b,acetylcholine,0.6668542349422935,right,
720575940615617163,optic,ME>LO.LOP,TmY5a,glutamate,0.6854321938838126,right,
720575940615622685,optic,ME>LO.LOP,TmY5a,glutamate,0.6086888144851609,right,
720575940615630934,optic,ME>LOP,T4b,acetylcholine,0.5607749351456155,right,
720575940633664281,optic,ME>LOP,T4b,acetylcholine,0.6238444756677176,right,
720575940633697983,optic,LO>LOP,T5b,acetylcholine,0.6442320880037935,right,
720575940633388115,optic,ME>LO.LOP,TmY5a,glutamate,0.6435024940858438,right,
720575940643679688,optic,LO>LOP,T5b,acetylcholine,0.4433485264054856,right,
720575940642125813,optic,ME>LO.LOP,TmY5a,glutamate,0.6935022893138926,right,
720575940619925696,optic,ME>LOP,T4b,acetylcholine,0.6413730349810132,right,
720575940620003188,optic,ME>LO.LOP,TmY5a,glutamate,0.6157285852919713,right,
720575940642267021,optic,LO>LOP,T5b,acetylcholine,0.6191211429617055,right,
720575940619490507,optic,ME>LO.LOP,TmY5a,glutamate,0.7581251115479176,right,
720575940619631158,optic,ME>LOP,T4b,acetylcholine,0.7193486599154606,right,
720575940620059813,optic,ME>LOP,T4b,acetylcholine,0.6087917706272963,right,
720575940620148596,optic,ME>LOP,T4b,acetylcholine,0.6215248501139834,right,
720575940615329951,optic,LO>LOP,T5b,acetylcholine,0.5777651048747768,right,
720575940615556255,optic,LO>LOP,T5b,acetylcholine,0.6863975145976918,right,
720575940615560278,optic,LO>LOP,T5b,acetylcholine,0.5365464383336108,right,
720575940615598267,optic,ME>LOP,T4b,acetylcholine,0.6809805228979408,right,
720575940630437228,optic,ME>LOP,T4b,acetylcholine,0.6792205906098595,right,
720575940630221098,optic,LOP>LO.ME,Y12,glutamate,0.6342314781638356,right,
720575940630221980,optic,LO>LOP,T5b,acetylcholine,0.5159675793011892,right,
720575940630306775,optic,ME>LO.LOP,TmY5a,glutamate,0.5658421492069811,right,
720575940628304643,optic,LO>LOP,T5b,acetylcholine,0.5461153896982976,right,
720575940628347464,optic,ME>LO.LOP,TmY5a,glutamate,0.677681289427154,right,
720575940627958546,optic,ME>LOP,T4b,acetylcholine,0.5126980987964143,right,
720575940612125170,optic,ME>LOP,T4b,acetylcholine,0.5490051395033019,right,
720575940612145301,optic,LO>LOP,T5b,acetylcholine,0.7778065838937307,right,
720575940641410011,optic,ME>LOP,T4b,acetylcholine,0.5728271331915896,right,
720575940641435099,optic,ME>LOP,T4b,acetylcholine,0.6136194467834578,right,
720575940641577101,optic,ME>LOP,T4b,acetylcholine,0.5669608832012324,right,
720575940641613557,optic,ME>LO.LOP,TmY5a,glutamate,0.5885238421140363,right,
720575940628088582,optic,ME>LOP,T4b,acetylcholine,0.6869342349213015,right,
720575940638575192,optic,LO>LOP,T5b,acetylcholine,0.4773597771431173,right,
720575940637744094,optic,ME>LO.LOP,TmY5a,glutamate,0.630106777403645,right,
720575940637863401,optic,ME>LOP,T4b,acetylcholine,0.5524020178260428,right,
720575940637903076,optic,ME>LOP,T4b,acetylcholine,0.6055952796434249,right,
720575940637928158,optic,ME>LO.LOP,TmY5a,glutamate,0.6646127437117426,right,
720575940620474817,optic,LO>LOP,T5b,acetylcholine,0.6272160861911362,right,
720575940620528736,optic,LO>LOP,T5b,acetylcholine,0.6291235714939241,right,
720575940620263592,optic,ME>LO.LOP,TmY5a,glutamate,0.5245408053039738,right,
720575940620035408,optic,ME>LOP,T4b,acetylcholine,0.6068691372845006,right,
720575940615247839,optic,LO>LOP,T5b,acetylcholine,0.6685377242847332,right,
720575940620320094,optic,ME>LO.LOP,TmY5a,glutamate,0.6634023571901936,right,
720575940620346305,optic,ME>LOP,T4b,acetylcholine,0.6385538055090281,right,
720575940620656598,optic,LO>LOP,T5b,acetylcholine,0.5328205348668805,right,
720575940620671623,optic,ME>LO.LOP,TmY5a,glutamate,0.6784498249940751,right,
720575940620690768,optic,ME>LOP,T4b,acetylcholine,0.5297865516834346,right,
720575940620732525,optic,ME>LOP,T4b,acetylcholine,0.5152410709520966,right,
720575940633425581,optic,ME>LO.LOP,TmY5a,glutamate,0.6039936756665789,right,
720575940633454305,optic,ME>LOP,T4b,acetylcholine,0.698101860769397,right,
720575940633195489,optic,ME>LO.LOP,TmY5a,glutamate,0.581916846988725,right,
720575940607204530,optic,LO>LOP,T5b,acetylcholine,0.6039984432053376,right,
720575940607522226,optic,ME>LO.LOP,TmY5a,glutamate,0.6928089658185422,right,
720575940620346900,optic,LO>LOP,T5b,acetylcholine,0.5790437129980558,right,
720575940620348513,optic,LO>LOP,T5b,acetylcholine,0.590809036241758,right,
720575940642643252,optic,LO>LOP,T5b,acetylcholine,0.5723213579271733,right,
720575940641400795,optic,ME>LOP,T4b,acetylcholine,0.4531991566875013,right,
720575940607859804,optic,LO>LOP,T5b,acetylcholine,0.5343034612650416,right,
720575940620773217,optic,ME>LOP,T4b,acetylcholine,0.6954168144303988,right,
720575940620474059,optic,ME>LO.LOP,TmY5a,glutamate,0.6942391116435735,right,
720575940628165352,optic,ME>LO.LOP,TmY5a,glutamate,0.603780460024344,right,
720575940628216081,optic,ME>LO.LOP,TmY5a,glutamate,0.6469026248647677,right,
720575940645622051,optic,ME>LOP,T4b,acetylcholine,0.5887565076839012,right,
720575940645689396,optic,ME>LO.LOP,TmY5a,glutamate,0.6267589168471199,right,
720575940646184995,optic,ME>LOP,T4b,acetylcholine,0.6143884997279294,right,
720575940646496547,optic,ME>LOP,T4b,acetylcholine,0.5824407898115005,right,
720575940646603555,optic,ME>LO.LOP,TmY5a,glutamate,0.6257006233210134,right,
720575940646605876,optic,ME>LO.LOP,TmY5a,glutamate,0.654486892671129,right,
720575940628090353,optic,LO>LOP,T5b,acetylcholine,0.6296953315703276,right,
720575940627767624,optic,ME>LO.LOP,TmY5a,glutamate,0.621277145990843,right,
720575940615196010,optic,ME>LO.LOP,TmY5a,glutamate,0.6117281450198875,right,
720575940615218087,optic,LO>LOP,T5b,acetylcholine,0.6095411355029309,right,
720575940627635972,optic,LO>LOP,T5b,acetylcholine,0.6681919153125002,right,
720575940627694744,optic,ME>LO.LOP,TmY5a,glutamate,0.6246224232751475,right,
720575940621175649,optic,ME>LO.LOP,TmY5a,glutamate,0.7337823352255276,right,
720575940620809051,optic,ME>LO.LOP,TmY5a,glutamate,0.6176096978355566,right,
